MachineID,ReadingTime,Temperature,Pressure,Flow,Vibration
C101,2026-08-03 20:00:00,66.94,140.02,151.41,4.17
C101,2026-08-03 21:00:00,73.26,114.16,169.12,5.39
C101,2026-08-03 22:00:00,77.65,133.06,153.42,3.9
C101,2026-08-03 23:00:00,94.96,119.56,172.33,4.31
C101,2026-08-04 00:00:00,81.88,141.46,155.22,3.92
C101,2026-08-04 01:00:00,91.66,,171.64,0.89
C101,2026-08-04 02:00:00,85.08,127.55,149.37,4.49
C101,2026-08-04 03:00:00,83.82,133.13,145.18,5.2
C101,2026-08-04 04:00:00,87.45,131.51,158.89,4.93
C101,2026-08-04 05:00:00,89.15,123.65,167.83,4.14
C101,2026-08-04 06:00:00,95.42,138.17,138.74,5.86
C101,2026-08-04 07:00:00,67.29,132.65,137.47,5.51
C101,2026-08-04 08:00:00,83.77,115.47,145.2,3.43
C101,2026-08-04 09:00:00,79.86,121.06,136.48,4.22
C101,2026-08-04 10:00:00,84.74,113.04,120.15,4.25
C101,2026-08-04 11:00:00,85.72,133.76,159.92,5.26
C101,2026-08-04 12:00:00,88.98,157.16,205.81,2.59
C101,2026-08-04 13:00:00,66.62,124.91,159.08,3.94
C101,2026-08-04 14:00:00,86.93,121.76,137.51,3.57
C101,2026-08-04 15:00:00,80.6,135.12,141.24,3.77
C101,2026-08-04 16:00:00,85.99,122.61,170.1,3.26
C101,2026-08-04 17:00:00,74.05,128.66,157.28,3.31
C101,2026-08-04 18:00:00,91.41,148.1,138.7,5.19
C101,2026-08-04 19:00:00,65.33,137.91,134.56,4.78
C101,2026-08-04 20:00:00,75.27,124.18,135.42,3.83
C101,2026-08-04 21:00:00,94.81,123.7,187.99,3.69
C101,2026-08-04 22:00:00,92.44,105.49,144.84,3.57
C101,2026-08-04 23:00:00,92.76,127.22,112.41,2.95
C101,2026-08-05 00:00:00,74.91,136.21,164.49,3.76
C101,2026-08-05 01:00:00,78.16,133.6,129.67,4.37
C101,2026-08-05 02:00:00,84.61,121.7,157.16,4.08
C101,2026-08-05 03:00:00,85.48,108.99,161.06,4.82
C101,2026-08-05 04:00:00,84.25,132.21,148.02,4.71
C101,2026-08-05 05:00:00,82.46,111.22,164.76,2.69
C101,2026-08-05 06:00:00,83.98,120.39,141.93,4.14
C101,2026-08-05 07:00:00,77.03,131.15,151.02,3.51
C101,2026-08-05 08:00:00,91.37,127.46,161.35,5.13
C101,2026-08-05 09:00:00,91.8,131.96,144.55,2.86
C101,2026-08-05 10:00:00,83.45,138.14,156.38,1.24
C101,2026-08-05 11:00:00,88.09,136.18,144.58,4.79
C101,2026-08-05 12:00:00,86.4,116.77,172.88,2.99
C101,2026-08-05 13:00:00,81.6,123.12,135.14,4.24
C101,2026-08-05 14:00:00,91.17,139.97,163.03,2.64
C101,2026-08-05 15:00:00,72.65,126.99,149.38,3.6
C101,2026-08-05 16:00:00,95.34,126.27,159.76,4.79
C101,2026-08-05 17:00:00,82.38,156.09,133.07,3.52
C101,2026-08-05 18:00:00,75.4,143.75,164.44,3.56
C101,2026-08-05 19:00:00,75.95,141.62,156.51,5.13
C101,2026-08-05 20:00:00,81.58,131.14,155.4,3.5
C101,2026-08-05 21:00:00,80.99,110.79,158.89,4.61
C101,2026-08-05 22:00:00,88.93,133.0,147.69,5.24
C101,2026-08-05 23:00:00,88.25,141.66,176.12,3.9
C101,2026-08-06 00:00:00,84.72,134.29,129.32,3.1
C101,2026-08-06 01:00:00,72.9,123.7,144.0,2.85
C101,2026-08-06 02:00:00,83.05,123.85,171.28,5.61
C101,2026-08-06 03:00:00,85.2,116.64,161.64,4.01
C101,2026-08-06 04:00:00,80.32,114.66,141.64,3.86
C101,2026-08-06 05:00:00,87.63,131.13,182.86,4.54
C101,2026-08-06 06:00:00,84.97,121.33,131.33,3.54
C101,2026-08-06 07:00:00,77.1,94.27,131.84,5.28
C101,2026-08-06 08:00:00,84.58,120.48,157.17,2.44
C101,2026-08-06 09:00:00,83.97,140.33,147.82,2.58
C101,2026-08-06 10:00:00,79.1,140.35,154.66,2.87
C101,2026-08-06 11:00:00,98.57,109.95,145.63,3.17
C101,2026-08-06 12:00:00,74.75,119.57,161.45,5.03
C101,2026-08-06 13:00:00,79.3,112.88,158.62,4.41
C101,2026-08-06 14:00:00,83.68,128.31,147.97,4.08
C101,2026-08-06 15:00:00,80.73,137.84,190.11,4.14
C101,2026-08-06 16:00:00,81.95,128.07,138.16,4.61
C101,2026-08-06 17:00:00,85.09,119.95,166.24,4.02
C101,2026-08-06 18:00:00,75.21,129.22,154.27,4.77
C101,2026-08-06 19:00:00,87.82,123.69,141.5,4.0
C101,2026-08-06 20:00:00,84.54,130.81,155.43,3.93
C101,2026-08-06 21:00:00,88.98,116.91,194.63,4.61
C101,2026-08-06 22:00:00,74.11,127.22,163.91,3.72
C101,2026-08-06 23:00:00,71.53,112.53,159.76,2.6
C101,2026-08-07 00:00:00,71.85,131.44,145.99,3.44
C101,2026-08-07 01:00:00,78.54,107.35,158.72,3.35
C101,2026-08-07 02:00:00,78.25,129.16,145.38,3.44
C101,2026-08-07 03:00:00,68.07,129.41,151.42,3.59
C101,2026-08-07 04:00:00,74.74,125.15,158.65,4.08
C101,2026-08-07 05:00:00,93.47,133.46,148.07,4.59
C101,2026-08-07 06:00:00,82.34,125.54,173.33,3.28
C101,2026-08-07 07:00:00,82.16,139.28,155.56,3.7
C101,2026-08-07 08:00:00,70.06,97.76,187.37,4.25
C101,2026-08-07 09:00:00,77.91,129.19,132.94,3.74
C101,2026-08-07 10:00:00,75.41,108.04,112.11,2.72
C101,2026-08-07 11:00:00,89.15,113.16,159.63,4.77
C101,2026-08-07 12:00:00,82.12,121.42,152.39,3.67
C101,2026-08-07 13:00:00,90.43,,176.1,2.28
C101,2026-08-07 14:00:00,78.94,125.05,158.34,2.62
C101,2026-08-07 15:00:00,69.8,140.68,139.94,2.81
C101,2026-08-07 16:00:00,74.27,129.69,135.19,4.19
C101,2026-08-07 17:00:00,75.15,104.07,175.64,4.32
C101,2026-08-07 18:00:00,79.66,118.74,176.37,4.47
C101,2026-08-07 19:00:00,90.03,118.0,150.91,4.32
C101,2026-08-07 20:00:00,78.15,123.85,139.5,4.32
C101,2026-08-07 21:00:00,72.75,131.86,155.59,3.84
C101,2026-08-07 22:00:00,85.15,120.62,137.94,4.43
C101,2026-08-07 23:00:00,86.11,118.91,139.33,3.85
C101,2026-08-08 00:00:00,78.14,143.3,155.7,4.01
C101,2026-08-08 01:00:00,75.47,133.87,138.99,3.48
C101,2026-08-08 02:00:00,87.41,129.65,104.94,3.87
C101,2026-08-08 03:00:00,82.88,120.92,152.89,2.55
C101,2026-08-08 04:00:00,62.18,113.29,155.08,1.42
C101,2026-08-08 05:00:00,76.1,101.93,145.63,5.57
C101,2026-08-08 06:00:00,80.48,123.71,165.11,4.02
C101,2026-08-08 07:00:00,80.5,136.12,158.49,4.23
C101,2026-08-08 08:00:00,81.03,120.85,166.51,3.73
C101,2026-08-08 09:00:00,90.62,112.43,175.81,4.38
C101,2026-08-08 10:00:00,75.22,131.11,138.29,4.03
C101,2026-08-08 11:00:00,78.59,123.41,166.95,4.41
C101,2026-08-08 12:00:00,74.12,112.18,154.87,4.27
C101,2026-08-08 13:00:00,77.28,144.1,164.64,3.5
C101,2026-08-08 14:00:00,76.94,122.27,144.03,5.0
C101,2026-08-08 15:00:00,88.89,125.42,162.2,4.66
C101,2026-08-08 16:00:00,82.41,129.83,160.7,4.39
C101,2026-08-08 17:00:00,76.55,116.87,144.81,3.43
C101,2026-08-08 18:00:00,71.69,133.11,156.24,2.93
C101,2026-08-08 19:00:00,80.31,122.79,153.27,3.13
C101,2026-08-08 20:00:00,72.52,131.24,122.39,3.81
C101,2026-08-08 21:00:00,79.72,123.52,154.55,5.28
C101,2026-08-08 22:00:00,70.8,135.52,104.78,5.11
C101,2026-08-08 23:00:00,67.7,154.24,142.98,5.03
C101,2026-08-09 00:00:00,89.59,119.76,143.52,3.33
C101,2026-08-09 01:00:00,87.51,119.92,135.26,4.43
C101,2026-08-09 02:00:00,75.72,121.05,151.93,3.49
C101,2026-08-09 03:00:00,78.56,143.42,146.32,3.71
C101,2026-08-09 04:00:00,80.77,130.45,131.39,4.34
C101,2026-08-09 05:00:00,83.79,103.54,182.3,5.17
C101,2026-08-09 06:00:00,76.4,111.53,154.1,2.86
C101,2026-08-09 07:00:00,91.55,119.38,179.19,3.34
C101,2026-08-09 08:00:00,81.21,140.21,144.18,4.22
C101,2026-08-09 09:00:00,89.65,118.33,127.29,2.83
C101,2026-08-09 10:00:00,86.08,129.67,169.11,3.78
C101,2026-08-09 11:00:00,71.98,96.77,201.62,4.42
C101,2026-08-09 12:00:00,82.96,128.34,124.24,3.36
C101,2026-08-09 13:00:00,94.2,132.9,136.26,3.02
C101,2026-08-09 14:00:00,78.39,121.21,186.88,3.85
C101,2026-08-09 15:00:00,73.67,124.3,154.76,2.98
C101,2026-08-09 16:00:00,84.82,139.51,152.5,3.36
C101,2026-08-09 17:00:00,78.3,105.09,147.59,4.25
C101,2026-08-09 18:00:00,75.72,148.28,164.26,2.57
C101,2026-08-09 19:00:00,69.59,113.19,178.32,4.71
C101,2026-08-09 20:00:00,93.37,125.12,146.23,3.0
C101,2026-08-09 21:00:00,84.45,122.65,145.78,5.29
C101,2026-08-09 22:00:00,81.12,140.97,121.41,6.15
C101,2026-08-09 23:00:00,79.39,133.49,165.59,3.6
C101,2026-08-10 00:00:00,87.73,135.45,137.16,3.44
C101,2026-08-10 01:00:00,108.72,123.61,175.08,4.56
C101,2026-08-10 02:00:00,81.51,132.27,113.16,3.51
C101,2026-08-10 03:00:00,84.01,138.38,153.6,5.17
C101,2026-08-10 04:00:00,88.08,119.14,147.48,4.33
C101,2026-08-10 05:00:00,78.86,143.38,130.04,4.25
C101,2026-08-10 06:00:00,87.15,121.24,140.3,3.94
C101,2026-08-10 07:00:00,87.68,119.0,130.76,4.92
C101,2026-08-10 08:00:00,84.8,137.09,163.67,5.74
C101,2026-08-10 09:00:00,89.8,116.31,158.46,3.55
C101,2026-08-10 10:00:00,78.82,108.05,144.85,4.44
C101,2026-08-10 11:00:00,81.54,111.81,122.59,5.69
C101,2026-08-10 12:00:00,84.28,115.11,158.31,5.75
C101,2026-08-10 13:00:00,86.34,91.56,197.74,2.52
C101,2026-08-10 14:00:00,80.56,111.4,136.68,4.23
C101,2026-08-10 15:00:00,67.5,123.92,170.65,3.33
C101,2026-08-10 16:00:00,72.27,123.33,143.91,3.52
C101,2026-08-10 17:00:00,73.68,131.23,160.71,3.15
C101,2026-08-10 18:00:00,75.51,126.64,132.63,4.14
C101,2026-08-10 19:00:00,92.28,124.28,128.15,4.31
C101,2026-08-10 20:00:00,80.76,123.2,158.56,4.55
C101,2026-08-10 21:00:00,82.25,124.27,187.14,4.96
C101,2026-08-10 22:00:00,87.83,126.57,131.9,4.9
C101,2026-08-10 23:00:00,83.01,118.07,145.62,3.23
C101,2026-08-11 00:00:00,89.4,133.2,153.27,3.97
C101,2026-08-11 01:00:00,77.24,99.44,124.57,3.41
C101,2026-08-11 02:00:00,75.75,128.47,164.61,3.9
C101,2026-08-11 03:00:00,91.86,115.61,147.56,3.96
C101,2026-08-11 04:00:00,89.65,126.27,152.4,2.68
C101,2026-08-11 05:00:00,75.7,138.15,112.64,5.07
C101,2026-08-11 06:00:00,85.5,116.03,135.02,5.52
C101,2026-08-11 07:00:00,91.88,123.57,152.42,3.48
C101,2026-08-11 08:00:00,82.94,116.91,148.59,5.45
C101,2026-08-11 09:00:00,81.33,112.42,125.41,4.1
C101,2026-08-11 10:00:00,76.67,127.96,120.85,4.55
C101,2026-08-11 11:00:00,74.58,125.56,143.91,5.37
C101,2026-08-11 12:00:00,83.2,148.35,160.09,5.14
C101,2026-08-11 13:00:00,80.54,129.15,171.94,4.72
C101,2026-08-11 14:00:00,85.72,121.06,147.14,4.91
C101,2026-08-11 15:00:00,91.42,117.89,136.61,3.28
C101,2026-08-11 16:00:00,87.81,113.85,164.72,4.44
C101,2026-08-11 17:00:00,78.18,143.77,123.68,10.7
C101,2026-08-11 18:00:00,84.23,100.12,178.65,4.78
C101,2026-08-11 19:00:00,79.0,113.42,121.76,5.93
C101,2026-08-11 20:00:00,75.54,109.84,154.82,2.69
C101,2026-08-11 21:00:00,75.13,136.94,158.36,3.69
C101,2026-08-11 22:00:00,82.13,119.69,148.88,3.39
C101,2026-08-11 23:00:00,77.94,117.67,136.93,4.84
C101,2026-08-12 00:00:00,87.39,113.81,128.5,3.87
C101,2026-08-12 01:00:00,97.09,112.67,147.1,4.07
C101,2026-08-12 02:00:00,,119.5,170.79,4.36
C101,2026-08-12 03:00:00,87.92,132.07,166.09,5.27
C101,2026-08-12 04:00:00,91.32,152.9,171.91,3.46
C101,2026-08-12 05:00:00,87.93,133.53,184.57,3.23
C101,2026-08-12 06:00:00,85.91,116.83,159.23,3.83
C101,2026-08-12 07:00:00,85.36,108.08,164.28,4.16
C101,2026-08-12 08:00:00,83.07,148.4,143.12,4.27
C101,2026-08-12 09:00:00,82.7,127.38,189.99,4.05
C101,2026-08-12 10:00:00,78.03,147.45,144.46,2.72
C101,2026-08-12 11:00:00,76.81,110.04,117.6,3.71
C101,2026-08-12 12:00:00,81.51,139.17,161.33,4.47
C101,2026-08-12 13:00:00,75.75,135.62,175.04,4.32
C101,2026-08-12 14:00:00,84.96,109.82,168.98,5.42
C101,2026-08-12 15:00:00,84.26,117.87,147.08,3.66
C101,2026-08-12 16:00:00,79.48,132.78,155.03,4.8
C101,2026-08-12 17:00:00,84.6,114.63,140.99,3.55
C101,2026-08-12 18:00:00,80.69,146.54,185.19,10.53
C101,2026-08-12 19:00:00,82.83,108.66,153.96,3.37
C101,2026-08-12 20:00:00,93.41,105.73,156.92,3.3
C101,2026-08-12 21:00:00,81.93,132.99,168.4,3.95
C101,2026-08-12 22:00:00,87.33,117.05,154.42,4.8
C101,2026-08-12 23:00:00,84.32,118.65,144.98,4.81
C101,2026-08-13 00:00:00,74.36,113.67,160.83,3.65
C101,2026-08-13 01:00:00,71.83,141.21,130.21,3.84
C101,2026-08-13 02:00:00,77.66,121.43,134.08,4.57
C101,2026-08-13 03:00:00,82.78,136.8,139.03,5.71
C101,2026-08-13 04:00:00,68.67,105.98,181.56,4.38
C101,2026-08-13 05:00:00,84.39,130.18,160.28,4.24
C101,2026-08-13 06:00:00,75.24,134.82,161.89,5.14
C101,2026-08-13 07:00:00,94.35,128.97,127.9,5.42
C101,2026-08-13 08:00:00,74.87,129.06,145.38,3.66
C101,2026-08-13 09:00:00,87.35,127.93,159.24,3.35
C101,2026-08-13 10:00:00,80.78,115.77,146.42,3.9
C101,2026-08-13 11:00:00,94.91,121.89,111.74,5.12
C101,2026-08-13 12:00:00,85.14,123.43,142.13,3.24
C101,2026-08-13 13:00:00,95.57,125.62,118.72,4.26
C101,2026-08-13 14:00:00,90.44,126.88,133.77,3.21
C101,2026-08-13 15:00:00,75.58,143.26,148.71,2.66
C101,2026-08-13 16:00:00,84.69,126.69,141.92,3.18
C101,2026-08-13 17:00:00,74.55,138.04,154.46,4.38
C101,2026-08-13 18:00:00,83.71,128.93,141.57,3.84
C101,2026-08-13 19:00:00,90.15,141.98,128.0,3.83
C101,2026-08-13 20:00:00,87.87,147.58,182.08,3.36
C101,2026-08-13 21:00:00,90.93,125.7,168.8,4.63
C101,2026-08-13 22:00:00,73.15,131.6,168.1,3.98
C101,2026-08-13 23:00:00,80.28,106.14,162.31,4.17
C101,2026-08-14 00:00:00,75.54,121.09,152.78,3.55
C101,2026-08-14 01:00:00,82.02,104.0,174.29,4.01
C101,2026-08-14 02:00:00,74.3,95.48,168.52,4.45
C101,2026-08-14 03:00:00,83.47,135.36,165.5,4.16
C101,2026-08-14 04:00:00,80.22,119.99,157.58,5.12
C101,2026-08-14 05:00:00,81.28,142.72,156.72,4.3
C101,2026-08-14 06:00:00,98.84,144.83,180.21,3.36
C101,2026-08-14 07:00:00,97.35,124.01,145.91,2.27
C101,2026-08-14 08:00:00,84.28,112.0,157.35,3.07
C101,2026-08-14 09:00:00,94.58,131.62,191.04,3.18
C101,2026-08-14 10:00:00,92.84,103.37,153.75,3.49
C101,2026-08-14 11:00:00,78.86,118.8,133.54,2.99
C101,2026-08-14 12:00:00,78.9,126.39,170.95,4.24
C101,2026-08-14 13:00:00,90.17,107.26,142.21,4.57
C101,2026-08-14 14:00:00,84.4,114.67,166.81,3.57
C101,2026-08-14 15:00:00,76.56,130.84,150.11,3.58
C101,2026-08-14 16:00:00,78.1,112.16,142.88,4.88
C101,2026-08-14 17:00:00,83.71,136.5,159.29,3.51
C101,2026-08-14 18:00:00,70.46,113.88,137.92,3.4
C101,2026-08-14 19:00:00,88.87,136.65,189.81,3.39
C101,2026-08-14 20:00:00,93.18,144.1,145.82,4.38
C101,2026-08-14 21:00:00,90.69,124.29,147.54,3.5
C101,2026-08-14 22:00:00,65.48,125.85,137.22,3.14
C101,2026-08-14 23:00:00,84.96,107.58,164.51,4.39
C102,2026-08-01 00:00:00,79.2,124.24,128.58,4.6
C102,2026-08-01 01:00:00,83.31,128.14,159.03,3.49
C102,2026-08-01 02:00:00,71.37,136.49,162.4,3.57
C102,2026-08-01 03:00:00,84.86,140.1,170.5,3.55
C102,2026-08-01 04:00:00,71.58,109.19,144.39,5.17
C102,2026-08-01 05:00:00,76.9,117.84,138.9,3.57
C102,2026-08-01 06:00:00,81.92,109.64,169.52,3.88
C102,2026-08-01 07:00:00,99.35,110.92,178.62,5.11
C102,2026-08-01 08:00:00,79.12,120.26,133.42,3.27
C102,2026-08-01 09:00:00,82.0,125.25,121.16,5.83
C102,2026-08-01 10:00:00,80.18,125.79,138.73,3.79
C102,2026-08-01 11:00:00,79.49,124.96,149.74,4.64
C102,2026-08-01 12:00:00,83.59,133.45,149.82,4.19
C102,2026-08-01 13:00:00,80.31,137.04,155.81,3.87
C102,2026-08-01 14:00:00,80.68,123.69,150.55,3.95
C102,2026-08-01 15:00:00,78.09,134.18,164.91,5.43
C102,2026-08-01 16:00:00,77.77,133.0,115.64,4.66
C102,2026-08-01 17:00:00,71.8,113.19,155.98,3.5
C102,2026-08-01 18:00:00,76.69,119.18,163.13,3.25
C102,2026-08-01 19:00:00,81.62,120.46,164.76,4.68
C102,2026-08-01 20:00:00,69.15,137.54,139.01,4.19
C102,2026-08-01 21:00:00,75.43,129.45,195.92,4.1
C102,2026-08-01 22:00:00,78.78,122.21,123.56,5.16
C102,2026-08-01 23:00:00,84.19,112.41,131.71,9.18
C102,2026-08-02 00:00:00,88.52,111.19,170.04,3.93
C102,2026-08-02 01:00:00,75.49,119.39,181.47,2.89
C102,2026-08-02 02:00:00,76.88,136.43,153.9,3.37
C102,2026-08-02 03:00:00,88.75,137.15,155.97,3.51
C102,2026-08-02 04:00:00,78.79,128.42,126.39,5.06
C102,2026-08-02 05:00:00,93.9,122.17,156.41,4.95
C102,2026-08-02 06:00:00,95.69,143.68,118.76,3.75
C102,2026-08-02 07:00:00,85.5,119.07,182.09,5.3
C102,2026-08-02 08:00:00,76.29,123.05,136.51,3.84
C102,2026-08-02 09:00:00,80.42,136.45,134.01,1.91
C102,2026-08-02 10:00:00,70.77,112.66,138.2,4.15
C102,2026-08-02 11:00:00,74.44,110.47,133.27,3.11
C102,2026-08-02 12:00:00,78.12,117.83,162.4,3.21
C102,2026-08-02 13:00:00,79.5,118.46,164.56,3.88
C102,2026-08-02 14:00:00,89.35,111.17,149.11,3.54
C102,2026-08-02 15:00:00,73.42,124.19,181.19,3.32
C102,2026-08-02 16:00:00,81.11,109.25,123.73,3.37
C102,2026-08-02 17:00:00,78.85,120.13,145.93,2.68
C102,2026-08-02 18:00:00,77.62,131.02,125.55,3.72
C102,2026-08-02 19:00:00,84.05,115.61,156.15,2.78
C102,2026-08-02 20:00:00,88.22,129.39,151.0,4.9
C102,2026-08-02 21:00:00,79.69,117.59,174.71,5.47
C102,2026-08-02 22:00:00,77.15,123.64,168.81,3.94
C102,2026-08-02 23:00:00,86.16,134.36,139.88,7.6
C102,2026-08-03 00:00:00,81.96,110.4,132.19,3.48
C102,2026-08-03 01:00:00,88.5,136.54,163.5,4.35
C102,2026-08-03 02:00:00,84.89,128.33,157.34,4.38
C102,2026-08-03 03:00:00,72.17,115.52,131.48,4.89
C102,2026-08-03 04:00:00,93.58,98.97,178.17,4.07
C102,2026-08-03 05:00:00,89.09,131.08,175.93,4.17
C102,2026-08-03 06:00:00,72.46,123.73,159.28,3.83
C102,2026-08-03 07:00:00,86.6,124.21,139.28,3.13
C102,2026-08-03 08:00:00,79.26,127.45,114.73,3.38
C102,2026-08-03 09:00:00,68.02,117.6,171.55,3.05
C102,2026-08-03 10:00:00,86.92,159.19,176.16,4.11
C102,2026-08-03 11:00:00,88.01,108.56,121.68,4.02
C102,2026-08-03 12:00:00,84.79,138.13,139.76,4.15
C102,2026-08-03 13:00:00,83.11,123.42,148.7,3.32
C102,2026-08-03 14:00:00,83.96,127.34,142.08,4.53
C102,2026-08-03 15:00:00,89.19,133.13,131.24,4.08
C102,2026-08-03 16:00:00,75.62,126.16,133.66,5.02
C102,2026-08-03 17:00:00,87.48,138.84,168.93,3.78
C102,2026-08-03 18:00:00,79.02,145.9,147.03,2.92
C102,2026-08-03 19:00:00,89.05,126.73,177.11,4.19
C102,2026-08-03 20:00:00,81.86,143.31,122.31,3.53
C102,2026-08-03 21:00:00,75.79,98.66,165.72,3.55
C102,2026-08-03 22:00:00,88.34,129.67,160.93,3.64
C102,2026-08-03 23:00:00,76.65,126.08,166.55,3.96
C102,2026-08-04 00:00:00,77.09,110.61,153.67,3.56
C102,2026-08-04 01:00:00,81.5,122.13,142.0,4.24
C102,2026-08-04 02:00:00,85.88,148.58,163.64,5.27
C102,2026-08-04 03:00:00,76.27,105.79,149.74,4.69
C102,2026-08-04 04:00:00,86.91,139.54,104.34,5.0
C102,2026-08-04 05:00:00,84.35,106.47,163.02,4.14
C102,2026-08-04 06:00:00,84.67,136.99,157.74,2.82
C102,2026-08-04 07:00:00,81.0,105.59,161.68,5.12
C102,2026-08-04 08:00:00,73.31,116.94,134.12,3.64
C102,2026-08-04 09:00:00,84.89,119.68,161.75,4.85
C102,2026-08-04 10:00:00,89.71,111.58,174.95,5.17
C102,2026-08-04 11:00:00,92.87,123.11,136.47,3.21
C102,2026-08-04 12:00:00,74.29,125.14,165.26,5.05
C102,2026-08-04 13:00:00,78.6,124.54,148.12,3.49
C102,2026-08-04 14:00:00,87.15,129.35,152.55,4.29
C102,2026-08-04 15:00:00,86.31,132.27,134.91,4.72
C102,2026-08-04 16:00:00,83.79,119.78,154.22,4.28
C102,2026-08-04 17:00:00,89.57,112.45,173.85,4.02
C102,2026-08-04 18:00:00,78.46,118.56,131.98,2.61
C102,2026-08-04 19:00:00,86.74,148.77,120.88,3.24
C102,2026-08-04 20:00:00,87.26,124.45,165.02,3.92
C102,2026-08-04 21:00:00,77.94,122.29,107.12,3.09
C102,2026-08-04 22:00:00,88.64,139.3,175.31,4.35
C102,2026-08-04 23:00:00,66.21,117.38,173.84,5.3
C102,2026-08-05 00:00:00,91.54,122.16,126.48,3.97
C102,2026-08-05 01:00:00,82.1,143.79,154.1,4.01
C102,2026-08-05 02:00:00,82.51,129.8,161.28,3.42
C102,2026-08-05 03:00:00,74.6,141.45,120.46,5.31
C102,2026-08-05 04:00:00,68.63,117.99,167.49,4.0
C102,2026-08-05 05:00:00,72.78,130.12,151.21,3.83
C102,2026-08-05 06:00:00,77.63,124.58,139.53,5.95
C102,2026-08-05 07:00:00,80.32,120.51,140.25,5.42
C102,2026-08-05 08:00:00,70.53,129.31,145.69,2.86
C102,2026-08-05 09:00:00,76.27,128.8,134.44,4.21
C102,2026-08-05 10:00:00,94.1,127.05,123.84,3.32
C102,2026-08-05 11:00:00,80.0,120.77,152.74,4.25
C102,2026-08-05 12:00:00,94.11,124.96,129.26,4.92
C102,2026-08-05 13:00:00,90.84,127.79,145.56,4.5
C102,2026-08-05 14:00:00,80.52,100.33,160.14,4.71
C102,2026-08-05 15:00:00,92.09,116.23,154.07,4.2
C102,2026-08-05 16:00:00,82.6,126.38,150.67,4.17
C102,2026-08-05 17:00:00,87.18,139.64,136.39,3.86
C102,2026-08-05 18:00:00,79.04,118.21,120.91,4.02
C102,2026-08-05 19:00:00,85.36,123.14,149.84,4.33
C102,2026-08-05 20:00:00,91.88,119.96,128.91,3.93
C102,2026-08-05 21:00:00,95.18,111.07,161.7,4.93
C102,2026-08-05 22:00:00,65.44,129.92,160.86,3.79
C102,2026-08-05 23:00:00,77.47,117.91,144.09,3.76
C102,2026-08-06 00:00:00,78.56,120.87,171.43,3.03
C102,2026-08-06 01:00:00,69.76,139.48,146.54,3.69
C102,2026-08-06 02:00:00,81.22,127.51,140.57,4.4
C102,2026-08-06 03:00:00,75.26,121.38,110.14,4.94
C102,2026-08-06 04:00:00,80.77,133.04,158.58,4.44
C102,2026-08-06 05:00:00,81.95,129.66,132.7,3.06
C102,2026-08-06 06:00:00,81.29,116.84,175.66,4.3
C102,2026-08-06 07:00:00,76.98,121.74,152.39,3.95
C102,2026-08-06 08:00:00,83.9,125.82,124.97,2.28
C102,2026-08-06 09:00:00,79.38,131.73,143.48,4.99
C102,2026-08-06 10:00:00,81.67,141.29,170.73,4.84
C102,2026-08-06 11:00:00,73.58,125.21,172.01,4.22
C102,2026-08-06 12:00:00,85.88,108.35,184.54,3.37
C102,2026-08-06 13:00:00,68.04,120.79,105.95,3.13
C102,2026-08-06 14:00:00,99.91,120.44,124.3,4.02
C102,2026-08-06 15:00:00,75.72,135.37,133.99,4.22
C102,2026-08-06 16:00:00,73.97,156.19,159.07,3.88
C102,2026-08-06 17:00:00,79.95,118.36,136.3,3.37
C102,2026-08-06 18:00:00,93.75,118.37,111.67,3.07
C102,2026-08-06 19:00:00,88.49,121.97,147.59,4.94
C102,2026-08-06 20:00:00,76.56,132.59,137.98,4.46
C102,2026-08-06 21:00:00,79.26,122.1,164.76,4.6
C102,2026-08-06 22:00:00,80.84,119.34,178.78,4.47
C102,2026-08-06 23:00:00,79.26,117.16,168.45,4.09
C102,2026-08-07 00:00:00,80.86,126.38,156.08,3.95
C102,2026-08-07 01:00:00,90.43,140.11,159.57,5.1
C102,2026-08-07 02:00:00,82.06,133.28,168.08,4.82
C102,2026-08-07 03:00:00,88.41,132.57,185.23,3.57
C102,2026-08-07 04:00:00,80.91,122.43,143.37,2.41
C102,2026-08-07 05:00:00,91.62,112.69,153.06,2.86
C102,2026-08-07 06:00:00,86.35,115.58,129.55,4.16
C102,2026-08-07 07:00:00,77.09,118.11,153.09,4.64
C102,2026-08-07 08:00:00,76.27,113.11,150.42,4.43
C102,2026-08-07 09:00:00,92.24,112.14,144.28,4.94
C102,2026-08-07 10:00:00,95.81,113.08,136.7,4.3
C102,2026-08-07 11:00:00,77.96,115.89,154.4,5.24
C102,2026-08-07 12:00:00,72.83,142.98,139.65,4.28
C102,2026-08-07 13:00:00,93.14,128.9,144.65,4.57
C102,2026-08-07 14:00:00,80.79,131.26,146.32,4.69
C102,2026-08-07 15:00:00,72.24,112.84,124.64,3.95
C102,2026-08-07 16:00:00,71.29,116.7,130.06,5.18
C102,2026-08-07 17:00:00,75.07,109.56,154.47,5.35
C102,2026-08-07 18:00:00,81.19,124.54,173.23,4.7
C102,2026-08-07 19:00:00,84.98,118.01,158.21,2.91
C102,2026-08-07 20:00:00,77.63,142.18,173.44,4.35
C102,2026-08-07 21:00:00,68.49,110.5,137.77,3.86
C102,2026-08-07 22:00:00,73.25,122.04,181.81,4.32
C102,2026-08-07 23:00:00,83.53,112.79,120.5,3.02
